Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19972126,WB,Mad Magazine's Up The Academy,,R,06/06/80,,"$11,300,000",,"$11,300,000",890,"$3,149,662",3,3.60,1.00,1:28,Comedy,,,Wide,
20071566,PAR,Urban Cowboy,,PG,06/06/80,,,,,,,3,,,2:15,Rom Dram,,,Wide,
19700587,WB,Bronco Billy,,PG,06/11/80,,"$24,262,373",,"$24,262,373",1321,"$3,708,710",3,6.50,4.50,1:59,Rom Com,,,Wide,
19996022,SON,"Blue Lagoon, The",,R,06/20/80,COL,,,,,,3,,,1:42,"Drama, Act/Adv",,,Not Set,NYC
19975898,UNI,"Blues Brothers, The",,R,06/20/80,,"$63,030,755",,"$63,030,755",594,"$4,858,152",3,13.00,13.00,2:13,Comedy,46,,Wide,
19996037,FOX,Brubaker,,R,06/20/80,,"$37,121,708",,"$37,121,708",594,,3,,1.00,2:12,Drama,,,Wide,
19940820,PAR,Airplane!,,PG,06/27/80,,"$81,200,000",,"$81,200,000",,,3,,1.00,1:28,Comedy,97,,Wide,
19996014,FOX,"Stunt Man, The",,R,06/27/80,,,,,,,3,,,2:09,"Comedy, Drama",,,Not Set,Seattle
20004203,COL,Used Cars,,R,07/11/80,,,,,,,3,,,1:52,Comedy,,,Not Set,
19922008,WB,Honeysuckle Rose,,PG,07/18/80,,"$17,815,212",,"$17,815,212",826,"$2,189,966",3,8.10,5.20,1:59,"Bio, Drama, Music",,,Wide,
19987596,WB,No Nukes,,PG,07/18/80,,"$2,035,000",,"$2,035,000",43,"$158,444",3,,,1:43,"Doc, Music",,,Limited,
19921584,WB,Caddyshack,,R,07/25/80,ORI,"$39,922,600",,"$39,922,600",656,"$3,142,689",3,12.70,7.80,1:39,Comedy,,,Wide,
19921821,WB,"Fiendish Plot of Dr. Fu Manchu, The",,PG,08/08/80,ORI,"$10,697,276",,"$10,697,276",465,"$2,399,109",3,,,1:38,"Comedy, Art/For",,,Limited,
19975958,UNI,Smokey and the Bandit II,,PG,08/15/80,,"$66,132,626",,"$66,132,626",1203,,3,,1.00,1:42,Comedy,,,Wide,
19921530,WB,"Big Brawl, The",,R,08/29/80,,"$8,527,743",,"$8,527,743",231,"$1,360,080",4,,,1:35,"Act/Adv, Comedy",,,Limited,
19996015,UNI,Melvin And Howard,,R,09/19/80,,,,,,,3,,,,"Bio, Comedy",,,Not Set,
19973346,PAR,Ordinary People,,R,09/19/80,,"$52,398,958",,"$52,398,958",6,,3,,,2:04,Drama,,,Exclusive,6 Runs
19923111,WB,Bette Midler-Divine Madness!,,R,09/26/80,,"$5,318,098",,"$5,318,098",127,"$769,787",3,,,1:35,"Music, Comedy",,,Limited,
20071564,AEM,Hopscotch,,R,09/26/80,,,,,,,3,,,1:44,Comedy,,,Exclusive,NY
20073982,FOX,My Bodyguard,,PG,09/26/80,,,,,,,3,,,1:42,"Drama, Comedy",,,Wide,
19996016,UNI,Resurrection - UNI,,PG,09/26/80,,"$3,910,019","$3,022,725","$6,932,744",417,,3,,,1:43,Drama,,,Limited,
20073981,UA,Stardust Memories,,PG,09/26/80,,,,,,,3,,,1:29,"Comedy, Drama",,,Wide,
19996017,COL,Gloria - COL,,R,10/01/80,,"$4,059,673",,"$4,059,673",1,,3,,,2:03,"Susp/Th, Drama",,,Not Set,
19996012,PAR,"Elephant Man, The",,PG,10/03/80,,,,,,,3,,,2:05,Drama,,,Not Set,
19971684,WB,Oh God! Book II,,PG,10/03/80,,"$14,504,277",,"$14,504,277",1033,"$3,439,846",3,4.20,4.20,1:34,Comedy,,,Wide,
19922452,WB,One Trick Pony,,R,10/03/80,,"$843,215",,"$843,215",30,"$150,809",3,,,1:38,Drama,,,Limited,
19996025,UNI,Somewhere In Time,,PG,10/03/80,,"$9,709,597",,"$9,709,597",369,"$1,203,011",3,,,1:43,"Rom Dram, Sci/Fant",,,Limited,
19996021,FOX,Kagemusha,,PG,10/06/80,,,,,,,3,,,2:59,"Art/For, Drama, War",,,Not Set,
19922546,WB,Private Benjamin,,R,10/10/80,,"$69,847,348",,"$69,847,348",763,"$4,739,769",3,14.70,14.70,1:50,Comedy,,,Wide,
19972286,WB,"Awakening, The",,R,10/31/80,ORI,"$8,415,112","$5,414,092","$13,829,204",909,"$2,728,520",3,3.10,2.40,1:42,Horror,,,Wide,
19996028,UNK,Agee,,NR,11/14/80,,,,,,,3,,,1:38,Doc,,,Not Set,Academy Run - NYC
20071561,UA,"Idolmaker, The",,PG,11/14/80,,,,,,,3,,,1:47,"Drama, Music",,,Not Set,
19973712,MGM,Raging Bull,,R,11/14/80,,"$23,334,953",,"$23,334,953",4,"$128,590",3,,,2:08,"Bio, Drama, Sports",,,Exclusive,
20071567,IPS,Falling In Love Again,,,11/21/80,,,,,,,3,,,,Rom Com,,,Exclusive,NY
19996030,COL,"Competition, The",,PG,12/03/80,,"$13,413,000",,"$13,413,000",6,,3,,,2:09,Rom Dram,,,Exclusive,
20014239,PAR,Popeye,,,12/12/80,,,,,,,3,,,1:54,"Comedy, Act/Adv",,,Not Set,
20067528,SON,Stir Crazy,,R,12/12/80,COL,,,,,,3,,,1:51,Comedy,,,Wide,
20015024,SON,Tess,,PG,12/12/80,,,,,,,3,,,2:52,Rom Dram,,,Not Set,
19996013,FOX,Tribute,,PG,12/14/80,,,,,,,3,,,2:03,"Comedy, Drama",,,Not Set,
19921468,WB,Any Which Way You Can,,PG,12/17/80,,"$70,687,344",,"$70,687,344",1479,"$8,024,663",3,8.80,5.60,1:56,"Comedy, Act/Adv",,,Wide,
19996038,NW,Mon Oncle D'Amerique,,PG,12/17/80,,,,,,,3,,,2:03,"Art/For, Rom Dram",,,Not Set,
19996023,MGM,"Formula, The - MGM",,R,12/19/80,,"$842,985",,"$842,985",477,"$842,985",3,,,1:57,Susp/Th,,,Limited,
20071563,UNI,"Jazz Singer, The (1980)",,PG,12/19/80,,,,,,,3,,,1:56,"Rom Dram, Music",,,Wide,
19996036,FOX,Nine To Five,,PG,12/19/80,,"$103,290,553",,"$103,290,553",910,"$3,966,832",3,26.00,26.00,1:50,Comedy,,,Wide,
19921443,WB,Altered States,,R,12/25/80,,"$19,853,892",,"$19,853,892",3,"$174,650",3,,,1:45,Sci/Fant,,,Exclusive,
19921834,WB,First Family,,R,12/25/80,,"$15,197,912",,"$15,197,912",563,"$3,635,564",3,4.20,2.40,1:44,Comedy,,,Wide,
20071565,FR,Special Treatment,,,1980,,,,,,,3,,,,"Art/For, Comedy",,,Not Set,
19996027,HAR,From Mao To Mozart: Issac Stern In China,,NR,Dec/1980,,,,,,,3,,,1:30,Doc,,,Not Set,
19996563,UNK,Front Line,,,Dec/1980,,,,,,,3,,,,Doc,,,Not Set,
19996020,AFD,Inside Moves,,PG,Dec/1980,,,,,,,3,,,1:53,Drama,,,Not Set,
19996034,IFX,Moscow Does Not Believe In Tears,,NR,Dec/1980,,,,,,,3,,,2:25,"Art/For, Comedy",,,Not Set,
19996024,AFR,My Brilliant Career,,G,Dec/1980,,,,,,,3,,,1:38,Drama,,,Not Set,
19996035,QF,"Nest, The - QF",,NR,Dec/1980,,,,,,,3,,,1:37,"Art/For, Drama",,,Not Set,
19996562,UNK,"Yellow Star, The",,,Dec/1980,,,,,,,3,,,,Doc,,,Not Set,
20072236,NL,Gregory's Girl,,,01/01/81,,,,,,,3,,,1:31,Rom Com,,,Wide,
19996029,UNK,"Day After Trinity, The",,NR,01/20/81,,,,,,,3,,,1:28,Doc,,,Limited,
19942407,MGM,La Cage Aux Folles II,,R,02/01/81,,"$6,000,000",,"$6,000,000",,,3,,,1:41,"Art/For, Comedy",,,Not Set,
19996033,UAC,"Last Metro, The",,R,02/11/81,,,,,,,3,,,2:13,"Art/For, Drama, Rom Dram",,,Not Set,
19922767,WB,Sphinx,,PG,02/11/81,,"$2,022,771","$10,687","$2,033,458",145,,3,,,1:57,"Act/Adv, Susp/Th",,,Limited,2/11/81 Opened Limited w/141 Runs
19941736,FOX,Eyewitness,,R,02/13/81,,"$6,400,000",,"$6,400,000",,,4,,,1:42,Drama,,,Not Set,
19922261,WB,"Man Who Saw Tomorrow, The",,PG,02/27/81,,"$375,600",,"$375,600",,,3,,,1:30,Doc,,,Limited,
19943017,SON,Modern Romance,,R,03/01/81,COL,"$2,863,642",,"$2,863,642",1,"$18,225",3,157.10,98.30,1:33,Rom Com,,,Wide,
19921486,WB,Back Roads,,R,03/13/81,,"$11,809,387",,"$11,809,387",805,"$3,046,339",3,3.90,3.00,1:34,Rom Com,,,Wide,
19996032,NY,Confidence - NY,,NR,03/15/81,,,,,,,3,,,1:45,"Art/For, Drama",,,Limited,
20009449,UA,Cutter's Way,,R,03/20/81,,"$1,729,274",,"$1,729,274",,,3,,,1:49,Drama,,,Not Set,
19971382,WB,Eyes Of A Stranger,,R,03/27/81,,"$1,118,634",,"$1,118,634",180,"$546,724",3,,,1:25,"Horror, Susp/Th",,,Limited,
19995916,PAR,Atlantic City,,R,04/03/81,,"$12,729,675",,"$12,729,675",1,"$12,729,675",3,,,1:44,Drama,,,Not Set,
19921792,WB,Excalibur,,R,04/10/81,,"$34,967,437",,"$34,967,437",692,"$4,519,706",3,7.70,5.10,2:20,"Period, Drama, Sci/Fant",,,Wide,
19943001,FOX,Star Wars - 1981 Re,,PG,04/10/81,,"$17,247,363",,"$17,247,363",1567,"$6,549,751",3,2.60,2.60,1:59,"Sci/Fant, Act/Adv",,,Wide,
19922892,WB,This Is Elvis,,PG,04/10/81,,"$2,054,387",,"$2,054,387",309,"$429,146",3,,,1:41,"Doc, Drama",,,Limited,
19995918,UA,Heaven's Gate,,R,04/23/81,,,,,,,3,,,3:37,"Drama, Period",,,Not Set,
19921953,WB,"Hand, The",,R,04/24/81,ORI,"$2,447,576","$14,941","$2,462,517",183,"$566,736",3,,,1:44,Horror,,,Limited,
19940879,PAR,"Friday The 13th, Part II",,R,05/01/81,,"$21,722,776",,"$21,722,776",1354,"$6,542,885",3,3.30,3.30,1:27,Horror,34,,Wide,
20067529,UNI,"Four Seasons, The",,,05/22/81,,,,,,,4,,,,Rom Com,,,Wide,
19922462,WB,Outland,,R,05/22/81,,"$17,374,595",,"$17,374,595",331,"$3,059,638",4,,,1:49,"Sci/Fant, Act/Adv",,,Limited,
19942416,FOX,"Cannonball Run, The",,PG,06/05/81,,"$72,179,579",,"$72,179,579",1673,,3,,17.90,1:35,Comedy,,,Wide,
20008467,MGM,Clash Of The Titans,,PG,06/12/81,,"$38,819,320",,"$38,819,320",,,3,,1.00,1:58,"Sci/Fant, Act/Adv",,,Wide,
19922579,PAR,Raiders Of The Lost Ark,,PG,06/12/81,,"$248,159,971","$141,750,000","$389,909,971",1078,"$8,305,823",3,29.90,17.90,1:55,Act/Adv,,,Wide,
19942231,WB,Superman II,,PG,06/19/81,,"$108,185,706","$108,200,000","$216,385,706",1397,"$14,100,523",3,7.70,4.50,2:07,"Act/Adv, Sci/Fant",,,Wide,
19995932,PAR,Dragonslayer,,PG,06/26/81,,"$14,110,013",,"$14,110,013",868,,3,,5.90,1:48,"Sci/Fant, Act/Adv",,,Wide,
19994536,MGM,For Your Eyes Only,,PG,06/26/81,,"$54,812,802","$142,959,520","$197,772,322",952,,3,,4.80,2:07,"Act/Adv, Susp/Th",,,Wide,
19995934,UNI,"Great Muppet Caper, The",,G,06/26/81,,"$31,206,251",,"$31,206,251",73,"$2,968,990",3,,,1:35,"Live Act, Child/Fam, Comedy",,,Limited,
20071488,PAR,S.O.B.,,R,07/01/81,,,,,,,3,,,2:02,Comedy,,,Wide,
20040104,AEM,Escape From New York,,R,07/10/81,,"$25,244,700",,"$25,244,700",579,,3,,6.10,1:39,"Sci/Fant, Act/Adv, Susp/Th",,,Wide,
20073091,DIS,"Fox And The Hound, The",,G,07/10/81,DSA,"$63,470,646","$16,730,706","$80,201,352",1067,"$4,435,609",3,14.30,7.90,1:23,"Anim, Child/Fam",,,Wide,
19940823,WB,Arthur,,PG,07/17/81,,"$95,461,662",,"$95,461,662",701,"$2,719,534",3,35.10,20.40,1:36,Rom Com,,,Wide,
19995933,UNI,Endless Love,,R,07/17/81,,"$31,184,024",,"$31,184,024",574,"$4,163,623",3,7.50,4.70,1:55,Rom Dram,,,Wide,
20071556,FOX,"Zorro, The Gay Blade",,PG,07/17/81,,,,,,,3,,,1:33,Comedy,,,Wide,
19972166,WB,Wolfen,,R,07/24/81,ORI,"$10,626,725",,"$10,626,725",967,"$3,037,911",3,3.50,3.50,1:55,Horror,,,Wide,
19922961,WB,Under The Rainbow,,PG,07/31/81,ORI,"$18,826,490",,"$18,826,490",488,,3,,,1:38,"Comedy, Rom Com, Period",,,Limited,
20064708,SON,Heavy Metal,,R,08/07/81,COL,"$546,545",,"$546,545",,,3,,,1:36,"Anim, Art/For, Sci/Fant",,,Limited,
19922542,WB,Prince Of The City,,R,08/19/81,ORI,"$8,124,257",,"$8,124,257",3,"$64,713",3,,,2:47,"Drama, Susp/Th",,,Exclusive,
19995929,UNI,An American Werewolf In London,,R,08/21/81,,"$30,635,502",,"$30,635,502",870,"$3,786,512",3,8.10,5.20,1:37,"Horror, Comedy",,,Wide,
20071557,PAR,First Monday In October,,R,08/21/81,,,,,,,3,,,1:39,Comedy,,,Wide,
19984678,WB,Body Heat,,R,08/28/81,,"$24,058,838","$201,701","$24,260,539",34,"$564,593",3,,,1:53,Susp/Th,,,Limited,
20060748,PAR,Gallipoli,,,08/28/81,,"$5,732,587",,"$5,732,587",2,"$59,757",3,,,,"Drama, War",,,Not Set,
20071559,IP,Pixote,,,09/11/81,,,,,,,3,,,2:07,Drama,,,Limited,
20002687,UNI,Continental Divide,,PG,09/18/81,,"$15,578,237",,"$15,578,237",864,"$3,218,347",3,,,1:43,Rom Com,,,Not Set,
19999752,MGM,"French Lieutenant's Woman, The",,R,09/18/81,,,,,,,3,,,2:07,Drama,,,Not Set,
20071555,UNI,Raggedy Man,,,09/18/81,,,,,,,3,,,,Drama,,,Limited,
19995917,COL,Only When I Laugh,,R,09/23/81,,,,,,,3,,,2:00,"Drama, Comedy",,,Not Set,
19921609,WB,Chariots Of Fire,,PG,09/25/81,,"$53,633,039",,"$53,633,039",3,"$68,907",3,,,2:04,"Drama, Sports",,,Exclusive,3 Runs
19922742,WB,So Fine,,R,09/25/81,,"$9,381,808",,"$9,381,808",1031,"$2,591,730",3,3.60,1.00,1:31,Comedy,,,Wide,
19995926,AFR,Mephisto,,NR,09/29/81,,,,,,,3,,,2:24,"Art/For, Bio, Period",,,Not Set,
19995937,UNK,After The Axe,,,10/02/81,,,,,,,3,,,,Doc,,,Limited,Academy Run
19995919,UNK,Against Wind And Tide: A Cuban Odyssey,,NR,10/02/81,,,,,,,3,,,1:00,Doc,,,Exclusive,Academy Run
20071489,UNI,Zoot Suit,,R,10/02/81,,,,,,,3,,,1:43,Drama,,,Limited,
20073980,MGM,Rich And Famous,,R,10/09/81,,,,,,,3,,,1:57,Drama,,,Wide,
19995925,QF,"Boat Is Full, The",,,10/21/81,,,,,,,3,,,1:41,Art/For,,,Limited,
20072238,FOX,Quartet (1981),,,10/25/81,,,,,,,3,,,,Drama,,,Wide,
19975938,UNI,Halloween II,,R,10/30/81,,"$25,723,558","$427,542","$26,151,100",1211,"$7,446,508",3,3.50,2.70,1:32,Horror,31,,Wide,
19974623,WB,Looker,,PG,10/30/81,,"$3,372,643",,"$3,372,643",887,"$1,142,186",3,3.00,1.00,1:34,Sci/Fant,,,Wide,
20067530,EMB,Time Bandits,,,11/06/81,,,,,,,3,,,,"Art/For, Sci/Fant",,,Wide,
19921411,SON,Absence Of Malice,,PG,11/19/81,COL,"$40,716,963",,"$40,716,963",2,"$97,667",3,,,1:56,Drama,,,Exclusive,
19923016,MGM,Whose Life Is It Anyway?,,R,12/02/81,,"$8,206,145",,"$8,206,145",550,"$751,424",3,10.90,10.90,1:58,Drama,,,Wide,
19922443,UNI,On Golden Pond,,PG,12/04/81,,"$119,285,432",,"$119,285,432",550,"$89,213",3,,,1:49,"Comedy, Drama",,,Exclusive,
19922599,PAR,Reds,,PG,12/04/81,,"$39,254,524",,"$39,254,524",396,"$2,325,029",3,,,3:20,"Drama, Bio",,,Limited,
19922851,FOX,Taps,,PG,12/09/81,,"$35,856,053",,"$35,856,053",3,"$93,005",3,,,2:06,Drama,,,Exclusive,
19921576,MGM,Buddy Buddy,,R,12/11/81,,"$5,242,195",,"$5,242,195",698,"$1,800,000",3,2.90,2.40,1:36,Comedy,,,Wide,
19922647,WB,Rollover,,R,12/11/81,ORI,"$10,851,261",,"$10,851,261",755,"$2,260,689",3,4.80,1.00,1:58,"Drama, Susp/Th",,,Wide,
20064629,DIS,Cinderella - Reissue 81,,G,12/18/81,DSA,"$28,040,000",,"$28,040,000",,"$1,300,000",3,21.60,16.20,1:16,"Anim, Child/Fam",,,Wide,
19921901,UNI,Ghost Story,,R,12/18/81,,"$23,371,905",,"$23,371,905",550,,3,,38.60,1:50,Horror,,,Wide,
19995931,UNI,Heartbeeps,,PG,12/18/81,,"$2,154,696",,"$2,154,696",493,"$407,464",3,,,1:28,"Comedy, Sci/Fant",,,Limited,
19922391,SON,Neighbors,,R,12/18/81,COL,"$29,916,207",,"$29,916,207",1387,"$6,481,386",3,4.60,3.20,1:30,Dark Com,,,Wide,
19922485,MGM,Pennies From Heaven,,R,12/18/81,,"$9,171,289",,"$9,171,289",495,"$700,000",3,,,1:47,Comedy,,,Limited,
19922578,PAR,Ragtime,,PG,12/18/81,,"$21,015,710",,"$21,015,710",5,"$151,351",3,,,2:36,"Drama, Period",,,Exclusive,
19922701,WB,Sharky's Machine,,R,12/18/81,ORI,"$35,610,100",,"$35,610,100",1388,"$3,022,041",3,11.80,7.40,1:59,"Susp/Th, Act/Adv",,,Wide,
19922331,FOX,Modern Problems,,PG,12/25/81,,"$26,154,211",,"$26,154,211",1111,"$4,758,371",3,5.50,3.80,1:31,"Sci/Fant, Rom Com",,,Wide,
19995921,DC,Eight Minutes To Midnight: Portrait Of Dr. Helen..,,,Dec/1981,,,,,,,3,,,1:10,"Doc, Bio",,,Not Set,
19995922,CM,El Salvador: Another Vietnam,,,Dec/1981,,,,,,,3,,,,Doc,,,Not Set,
19995923,SWC,Genocide,,,Dec/1981,,,,,,,3,,,1:30,"Doc, Drama, Period",,,Not Set,
19999996,UNI,Green Ice,,PG,Dec/1981,,,,,,,3,,,1:50,Act/Adv,,,Not Set,
19995924,UAC,Man Of Iron,,PG,Dec/1981,,,,,,,3,,,2:20,Period,,,Not Set,
19995928,NW,Three Brothers,,PG,Dec/1981,,,,,,,3,,,1:53,"Art/For, Drama",,,Not Set,
19922691,EMB,"Seduction, The",,R,01/22/82,,"$11,378,339",,"$11,378,339",,,3,,,1:44,Susp/Th,,,Wide,
19922977,EMB,Vice Squad,,R,01/22/82,,"$13,253,583",,"$13,253,583",0,,3,,,1:37,Susp/Th,,,Wide,
19921554,UNI,"Border, The",,R,01/29/82,,"$6,118,683",,"$6,118,683",88,"$516,014",3,,,1:47,Drama,,,Limited,
19922975,PAR,Venom-PAR,,R,01/29/82,,"$5,229,643",,"$5,229,643",900,"$1,833,908",3,2.90,2.10,1:32,"Horror, Susp/Th",,,Wide,
20071560,AFR,Butterfly (1982),,R,02/05/82,,,,,,,3,,,2:28,Drama,,,Not Set,
20000559,WB,Dial M For Murder - Reissue,,PG,02/05/82,,"$592,438",,"$592,438",12,"$42,135",3,,,1:45,Susp/Th,,,Not Set,
19922403,DIS,Night Crossing,,PG,02/05/82,DIS,"$8,000,000",,"$8,000,000",640,"$1,547,912",3,5.20,4.40,1:46,"Art/For, Act/Adv, Drama",,,Wide,
19922491,WB,Personal Best,,R,02/05/82,,"$5,672,311",,"$5,672,311",3,"$99,797",3,,,2:04,"Sports, Drama",,,Exclusive,
19923147,SON,Das Boot,,R,02/10/82,COL,"$614,567",,"$614,567",2,"$26,994",3,,,2:30,"Art/For, Drama, War",,,Exclusive,
20032676,WB,House Of Wax - Reissue,3D,,02/10/82,,"$4,433,802",,"$4,433,802",49,"$1,281,258",3,,,1:28,Horror,,,Limited,
19995947,COL,One From The Heart,,R,02/11/82,,,,,,,3,,,1:47,"Music, Rom Dram",,,Limited,
19921588,MGM,Cannery Row,,PG,02/12/82,,"$5,301,539",,"$5,301,539",705,,4,,3.00,2:00,Drama,,,Wide,
19971319,WB,"Clockwork Orange, A-Reissue",,R,02/12/82,,"$396,676","$5,974,763","$6,371,439",25,"$93,085",4,,,2:17,"Art/For, Sci/Fant",,,Limited,
19922249,FOX,Making Love,,R,02/12/82,,"$11,897,978",,"$11,897,978",363,"$3,015,497",4,,,1:53,Drama,,,Limited,
19974082,UNI,Missing,,PG,02/12/82,,"$16,925,265",,"$16,925,265",7,,4,,,2:02,"Drama, Susp/Th",,,Exclusive,
19922570,FOX,Quest For Fire,,R,02/12/82,,"$20,959,585",,"$20,959,585",5,"$2,171,303",4,,,1:37,"Period, Act/Adv, Art/For",,,Exclusive,
19987586,WB,Tragedy Of A Ridiculous Man,,PG,02/12/82,,"$262,000",,"$262,000",,,4,,,1:56,"Art/For, Drama",,,Limited,
19921444,FOX,"Amateur, The",,R,02/19/82,,"$6,892,098","$242,193","$7,134,291",,,3,,,1:51,"Susp/Th, Act/Adv",,,Limited,
19921705,ORI,Death Wish II,,R,02/19/82,,"$16,100,000",,"$16,100,000",,,3,,,1:33,"Act/Adv, Drama",33,,Limited,
19922710,MGM,Shoot The Moon,,R,02/19/82,,"$9,217,530",,"$9,217,530",,,3,,,2:03,Drama,,,Wide,
19921720,MGM,Diner,,R,03/05/82,,"$14,099,953",,"$14,099,953",,,3,,,1:50,"Comedy, Drama",,,Exclusive,NYC
19921791,UNI,Evil Under The Sun,,PG,03/05/82,,"$6,110,000",,"$6,110,000",627,"$1,690,774",3,3.60,2.70,1:42,"Susp/Th, Art/For",,,Wide,
19922621,SON,Richard Pryor Live on the Sunset Strip,,R,03/12/82,COL,"$36,299,720",,"$36,299,720",1277,"$7,780,693",3,4.70,3.40,1:22,"Doc, Comedy, Urb/Eth",,,Wide,
19921707,WB,Deathtrap,,PG,03/19/82,,"$19,282,134",,"$19,282,134",341,"$2,238,977",3,,,1:58,"Susp/Th, Comedy",,,Limited,
19942704,FOX,Porky's,,R,03/19/82,,"$111,289,673",,"$111,289,673",1148,"$7,623,988",3,14.60,10.00,1:37,Comedy,,,Wide,
19922044,FOX,I Ought To Be In Pictures,,PG,03/26/82,,"$6,968,359",,"$6,968,359",662,"$2,170,397",3,3.20,2.60,1:47,Comedy,,,Wide,
19921602,UNI,Cat People,,R,04/02/82,,"$7,000,000",,"$7,000,000",600,"$1,617,636",3,4.30,2.90,1:58,Horror,,,Wide,
19922195,UNI,"Little Sex, A",,R,04/02/82,,"$2,370,376",,"$2,370,376",533,"$1,030,070",3,2.30,1.70,1:35,Rom Com,,,Wide,
20072237,EMB,"Long Good Friday, The",,,04/02/82,,,,,,,3,,,,Drama,,,Wide,
19922483,MGM,Penitentiary II,,R,04/02/82,,"$3,178,542",,"$3,178,542",198,"$662,896",3,,,1:43,Drama,,,Limited,
19922720,SON,Silent Rage,,R,04/02/82,COL,"$10,490,791",,"$10,490,791",1458,"$3,693,117",3,2.80,2.10,1:45,Act/Adv,,,Wide,
19922751,PAR,Some Kind Of Hero,,R,04/05/82,,"$23,671,186",,"$23,671,186",975,,3,,16.50,1:37,Drama,,,Wide,
19922050,FAR,If You Could See What I Hear,,PG,04/23/82,,"$8,693,512",,"$8,693,512",524,"$2,408,000",3,3.60,3.30,1:43,"Drama, Art/For, Bio",,,Wide,
19922842,GRP,"Sword And The Sorcerer, The",,R,04/23/82,,"$39,103,425",,"$39,103,425",233,"$1,798,879",3,,,1:40,"Sci/Fant, Act/Adv",,,Limited,
19923099,WB,AC/DC Let There Be Rock,,PG,04/30/82,,"$1,372,975",,"$1,372,975",4,"$52,590",3,,,1:35,"Doc, Art/For, Music",,,Exclusive,
19922475,PAR,Partners,,R,04/30/82,,"$6,062,898",,"$6,062,898",877,"$2,318,801",3,2.60,2.20,1:38,Comedy,,,Wide,
19987590,WB,Soup For One,,R,04/30/82,,"$378,661",,"$378,661",85,"$184,775",3,,,1:27,Rom Com,,,Not Set,
19942876,EMB,Paradise-Emb,,R,05/07/82,,"$6,163,233",,"$6,163,233",1147,"$2,815,503",3,2.20,1.50,1:40,Drama,,,Wide,
