Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19920502,WB,Hard To Kill,,R,02/09/90,,"$47,410,827","$18,355,992","$65,766,819",1301,"$9,213,631",3,5.10,3.90,1:36,"Act/Adv, Susp/Th",,A-,Wide,
19921969,CON,"Haunting Of Morella, The",,R,02/09/90,,"$1,547,867",,"$1,547,867",60,"$125,940",3,,,1:27,Horror,,,Limited,
19920701,SON,Loose Cannons,,R,02/09/90,TRI,"$5,597,251","$11,708","$5,608,959",1214,"$2,239,830",3,2.50,2.00,1:34,"Comedy, Act/Adv",,B-,Wide,
19922653,FSE,Rosalie Goes Shopping,,PG,02/09/90,,"$574,080",,"$574,080",2,"$10,493",3,,,1:34,"Art/For, Comedy",,,Exclusive,
19922780,MGM,Stanley & Iris,,PG13,02/09/90,,"$5,929,913",,"$5,929,913",907,"$2,102,831",3,2.80,2.20,1:44,Drama,,B,Wide,
19921201,SON,Time Of The Gypsies,,R,02/09/90,COL,"$280,015",,"$280,015",2,"$23,476",3,,,2:22,"Art/For, Drama",,,Exclusive,NYC & LA
19921210,MIR,Torrents Of Spring,,PG13,02/09/90,,"$111,747",,"$111,747",13,"$39,661",3,,,1:41,"Art/For, Drama, Period",,,Limited,
19921163,AVE,Sweetie,,R,02/14/90,,"$938,065",,"$938,065",1,"$20,403",3,,,1:37,"Art/For, Comedy, Drama",,,Exclusive,NYC
19920252,EPI,Courage Mountain,,PG,02/16/90,,"$1,393,610",,"$1,393,610",506,"$693,087",4,2.00,1.70,1:32,"Child/Fam, Act/Adv",,,Wide,
19920719,ORI,Madhouse,,PG13,02/16/90,,"$21,036,771","$13,078","$21,049,849",1552,"$4,548,270",4,4.60,3.40,1:29,Comedy,,,Wide,
19920835,FOX,Nightbreed,,R,02/16/90,MC,"$9,052,092",,"$9,052,092",1488,"$3,708,918",4,2.40,2.10,1:40,Horror,,,Wide,
19922600,EW,"Reincarnation Of Golden Lotus, The",,NR,02/16/90,,"$123,254",,"$123,254",1,"$11,157",4,,,1:39,"Art/For, Drama",,,Exclusive,
19921008,SON,Revenge,,R,02/16/90,COL,"$15,666,713",,"$15,666,713",1379,"$6,086,672",4,2.60,2.20,2:04,"Act/Adv, Drama",,B-,Wide,
19921324,WB,"Witches, The (1990)",,PG,02/16/90,,"$10,360,553","$6,005,202","$16,365,755",9,"$57,030",4,,,1:32,"Child/Fam, Sci/Fant",,,Exclusive,
19920145,NL,"Blood Of Heroes, The",,R,02/23/90,,"$882,290",,"$882,290",318,"$471,775",3,,,1:31,"Sci/Fant, Act/Adv",,,Limited,
19920790,SON,Mountains Of The Moon,,R,02/23/90,TRI,"$4,011,793",,"$4,011,793",2,"$66,683",3,,,2:15,"Act/Adv, Drama, Period",,,Exclusive,NYC & LA
19921297,DIS,Where The Heart Is-BV,,R,02/23/90,TOU,"$1,115,004",,"$1,115,004",235,"$530,893",3,,,1:34,"Drama, Dark Com",,,Limited,
19921809,NL,Far Out Man,,R,03/02/90,,"$121,535",,"$121,535",4,"$1,314",3,,,1:25,Comedy,,,Limited,
19922041,PAR,"Hunt For Red October, The",,PG,03/02/90,,"$120,709,868","$78,500,000","$199,209,868",1225,"$17,161,835",3,7.00,5.10,2:15,"Act/Adv, Susp/Th, Special",89,A,Wide,
19922914,ORI,Too Beautiful For You,,R,03/02/90,OCL,"$1,776,440",,"$1,776,440",1,"$31,208",3,,,1:31,"Art/For, Rom Com, Drama",,,Exclusive,
19920496,CCM,"Handmaid's Tale, The",,R,03/07/90,,"$5,077,688",,"$5,077,688",117,"$738,578",3,,,1:49,"Sci/Fant, Drama",,,Limited,NYC-LA-Toronto
19920082,EPI,Bad Influence,,R,03/09/90,,"$12,626,043",,"$12,626,043",1298,"$3,822,019",3,3.30,2.50,1:39,"Susp/Th, Drama",,,Wide,
19920251,UNI,Coupe De Ville,,PG13,03/09/90,MC,"$757,912",,"$757,912",7,"$66,871",3,,,1:39,Comedy,,,Exclusive,
19920559,NL,House Party,,R,03/09/90,,"$26,385,627",,"$26,385,627",520,"$4,611,024",3,5.70,4.60,1:40,"Comedy, Urb/Eth",,,Wide,
19920606,WB,Joe Versus The Volcano,,PG,03/09/90,AMB,"$39,404,261","$8,542,720","$47,946,981",1802,"$9,252,232",3,4.30,3.30,1:42,Rom Com,,C+,Wide,
19920652,ORI,"Last Of The Finest, The",,R,03/09/90,,"$1,531,489",,"$1,531,489",424,"$551,876",3,,,1:46,"Susp/Th, Act/Adv",,,Limited,
19922217,ORI,Love At Large,,R,03/09/90,,"$1,436,308",,"$1,436,308",7,"$64,052",3,,,1:37,Rom Com,,,Exclusive,
19920142,SON,Blind Fury,,R,03/16/90,TRI,"$2,796,706",,"$2,796,706",353,"$868,380",3,,,1:25,Act/Adv,,B,Limited,
19920152,MGM,Blue Steel,,R,03/16/90,,"$8,217,997",,"$8,217,997",1307,"$2,895,744",3,2.80,2.10,1:42,"Susp/Th, Act/Adv",,B-,Wide,
19923066,SON,"Forbidden Dance, The",,PG13,03/16/90,COL,"$1,880,866",,"$1,880,866",637,"$720,864",3,2.60,2.00,1:37,Drama,,,Wide,
19923086,WB,Lambada,,PG13,03/16/90,,"$4,263,112",,"$4,263,112",1117,"$2,031,181",3,2.10,1.70,1:38,Drama,,,Wide,
19920702,SON,Lord Of The Flies,,R,03/16/90,CR,"$13,985,225",,"$13,985,225",888,"$4,410,457",3,3.20,2.40,1:30,"Drama, Act/Adv",,B-,Wide,
19920851,FOX,Nuns On The Run,,PG13,03/16/90,,"$10,959,015",,"$10,959,015",76,"$658,835",3,,,1:30,"Comedy, Art/For",,,Limited,
19920435,CAN,"Fourth War, The",,R,03/23/90,,"$1,305,887",,"$1,305,887",1005,"$776,449",3,1.70,1.20,1:31,"Susp/Th, War",,,Wide,
19920946,DIS,Pretty Woman,,R,03/23/90,TOU,"$178,406,268","$285,000,000","$463,406,268",1325,"$11,280,591",3,15.80,11.20,1:57,Rom Com,,A,Wide,
19921075,COR,"Shock To The System, A",,R,03/23/90,,"$3,417,056",,"$3,417,056",345,"$1,002,158",3,,,1:31,"Susp/Th, Dark Com",,,Limited,
19920872,UNI,Opportunity Knocks,,PG13,03/30/90,,"$11,359,129",,"$11,359,129",1275,"$3,512,625",3,3.20,2.60,1:45,Comedy,,A-,Wide,
19921086,SON,Side Out,,PG13,03/30/90,TRI,"$551,400",,"$551,400",115,"$250,322",3,,,1:40,"Drama, Sports",,,Limited,
19921181,NL,Teenage Mutant Ninja Turtles,,PG,03/30/90,,"$135,311,741","$1,889,039","$137,200,780",2006,"$25,398,367",3,5.30,4.20,1:33,"Child/Fam, Act/Adv, Sci/Fant",,,Wide,
19923129,MIR,"Cook, The Thief, His Wife And Her Lover, The",,NC17,04/06/90,,"$7,724,701",,"$7,724,701",17,"$261,947",3,,,2:06,"Art/For, Dark Com, Drama",,,Limited,
19920271,UNI,Cry-Baby,,PG13,04/06/90,,"$8,266,343",,"$8,266,343",1229,"$3,004,905",3,2.80,2.10,1:25,"Music, Comedy",,B-,Wide,
19920375,DIS,Ernest Goes To Jail,,PG,04/06/90,TOU,"$25,029,569",,"$25,029,569",1943,"$6,143,372",3,4.10,3.00,1:22,"Comedy, Child/Fam",,,Wide,
19920415,ORI,"First Power, The",,R,04/06/90,,"$22,424,195",,"$22,424,195",1332,"$5,677,715",3,3.90,2.90,1:38,Horror,,B-,Wide,
19920571,SON,I Love You To Death,,R,04/06/90,TRI,"$16,186,793","$6,624,245","$22,811,038",1072,"$4,014,640",3,4.00,3.00,1:36,"Rom Com, Dark Com",,C,Wide,
19971522,WB,Impulse-WB,,R,04/06/90,,"$2,544,504","$1,753,538","$4,298,042",155,"$471,126",3,,,1:49,Susp/Th,,,Limited,
19920256,PAR,Crazy People,,R,04/11/90,,"$13,213,382",,"$13,213,382",1389,"$3,357,800",3,3.90,2.90,1:31,Comedy,,B,Wide,
19921913,SON,"Gods Must Be Crazy II, The",,PG,04/13/90,COL,"$6,291,444","$2,916,448","$9,207,892",321,"$1,180,083",3,,,1:37,"Comedy, Art/For",,,Limited,
19922253,MIR,"Mama, There's A Man In Your Bed",,NR,04/13/90,,"$495,063",,"$495,063",2,"$23,329",3,,,1:51,"Art/For, Rom Com",,,Exclusive,NYC
19921271,FOX,Vital Signs,,R,04/13/90,,"$1,224,605","$3,008","$1,227,613",275,"$46,639",3,26.30,18.40,1:42,Drama,,,Wide,
19920204,HEM,Chattahoochee,,R,04/20/90,,"$259,486",,"$259,486",2,"$17,471",3,,,1:36,Drama,,,Exclusive,NYC & LA
19920683,MGM,Lisa,,PG13,04/20/90,,"$4,347,648",,"$4,347,648",287,"$1,119,895",3,,,1:35,Susp/Th,,,Regional,
19920736,TAU,Martians Go Home,,PG13,04/20/90,,"$129,778",,"$129,778",155,"$129,778",3,1.00,1.00,1:29,"Comedy, Sci/Fant",,,Wide,
19920756,ORI,Miami Blues,,R,04/20/90,,"$9,888,167","$67,724","$9,955,891",832,"$3,002,997",3,3.30,2.50,1:39,"Act/Adv, Susp/Th",,C,Wide,
19920780,SON,Modern Love,,R,04/20/90,TRP,"$39,791",,"$39,791",84,"$39,791",3,,,1:49,Rom Com,,,Regional,
19922338,ORI,Monsieur Hire,,PG13,04/20/90,OCL,"$1,417,030",,"$1,417,030",2,"$29,980",3,,,1:21,"Art/For, Susp/Th",,,Exclusive,
19922917,CH,Torn Apart,,R,04/20/90,,"$210,444",,"$210,444",1,"$10,622",3,,,1:36,Drama,,,Exclusive,
19923017,EPI,Why Me?,,R,04/20/90,,"$83,882",,"$83,882",113,"$49,933",3,,,1:27,"Susp/Th, Comedy",,,Limited,
19920485,UNI,"Guardian, The - Uni",,R,04/27/90,,"$17,037,887","$2,628","$17,040,515",1684,"$5,565,620",3,3.10,2.40,1:38,Horror,,C+,Wide,
19920590,MGM,Instant Karma,,R,04/27/90,,"$25,509",,"$25,509",120,"$12,047",3,,,1:34,Rom Com,,,Limited,
19922245,MK2,"Mahabharata, The",,NR,04/27/90,,"$334,077",,"$334,077",1,"$10,554",3,,,2:51,"Art/For, Drama",,,Exclusive,
19922566,SON,Q & A,,R,04/27/90,TRI,"$11,210,059",,"$11,210,059",913,"$2,816,605",3,4.00,3.00,2:12,"Susp/Th, Drama",,C,Wide,
19921116,DIS,Spaced Invaders,,PG,04/27/90,TOU,"$15,369,573",,"$15,369,573",1821,"$4,474,336",3,3.40,2.90,1:42,"Comedy, Sci/Fant",,B+,Wide,
19921312,EPI,Wild Orchid,,R,04/27/90,,"$11,060,485",,"$11,060,485",819,"$2,622,637",3,4.20,3.00,1:40,Drama,,,Wide,
19921515,HEM,"Belly Of An Architect, The",,R,05/04/90,,"$287,725",,"$287,725",1,"$6,349",3,,,1:59,"Art/For, Drama",,,Exclusive,
19920283,MGM,Daddy's Dyin'- Who's Got The Will?,,PG13,05/04/90,,"$1,373,728",,"$1,373,728",150,"$313,844",3,4.40,3.50,1:35,"Comedy, Drama",,,Wide,
19920651,CCM,Last Exit To Brooklyn,,R,05/04/90,,"$1,730,005","$260,408","$1,990,413",13,"$165,707",3,,,1:42,"Drama, Art/For",,,Limited,NYC & LA
19921080,FOX,Short Time,,PG13,05/04/90,,"$4,052,659",,"$4,052,659",557,"$1,237,211",3,3.30,2.60,1:37,Comedy,,B,Wide,
19921171,PAR,Tales From The Darkside-The Movie,,R,05/04/90,,"$16,394,407",,"$16,394,407",1535,"$5,028,096",3,3.30,2.60,1:33,Horror,,,Wide,
19921197,MIR,Tie Me Up!  Tie Me Down!,,NC17,05/04/90,,"$4,087,361","$4,684,775","$8,772,136",2,"$65,299",3,,,1:45,"Art/For, Comedy",,,Exclusive,NYC & LA
19921325,NL,Without You I'm Nothing,,R,05/04/90,,"$1,218,730",,"$1,218,730",1,"$17,480",3,,,1:30,"Art/For, Comedy",,,Exclusive,
19920116,TRN,"Big Bang, The",,R,05/11/90,,"$59,173","$12,729","$71,902",3,"$8,972",3,,,1:21,Doc,,,Exclusive,NYC & LA
19942792,TAU,Class Of 1999,,R,05/11/90,,"$2,459,895",,"$2,459,895",320,"$767,620",3,,,1:38,"Sci/Fant, Act/Adv",,,Limited,
19920698,GOL,Longtime Companion,,R,05/11/90,,"$4,609,953",,"$4,609,953",2,"$50,525",3,,,1:36,Drama,,,Exclusive,NYC
19921081,PAR,"Show Of Force, A",,R,05/11/90,,"$159,670",,"$159,670",12,"$73,405",3,,,,"Susp/Th, Drama",,,Limited,
19920133,UNI,Bird On A Wire,,PG13,05/18/90,,"$70,978,012","$61,300,000","$132,278,012",1944,"$15,338,160",3,4.60,3.40,1:50,"Act/Adv, Comedy, Rom Com",,B+,Wide,
19920190,ORI,Cadillac Man,,R,05/18/90,,"$27,627,310","$182,222","$27,809,532",1826,"$6,712,079",3,4.10,3.00,1:37,Comedy,,B-,Wide,
19921146,MIR,Strapless,,R,05/18/90,,"$764,794",,"$764,794",17,"$45,194",3,,,1:30,"Art/For, Drama",,,Limited,NYC & LA
19920078,UNI,Back To The Future III,,PG,05/25/90,,"$88,560,513","$156,800,000","$245,360,513",2019,"$23,703,060",4,3.70,3.20,1:58,"Sci/Fant, Comedy, Western",74,A-,Wide,
19920411,DIS,Fire Birds,,PG13,05/25/90,TOU,"$14,760,451",,"$14,760,451",2006,"$6,358,761",4,2.30,2.00,1:25,"Act/Adv, War",,B-,Wide,
19975792,ORI,Jesus Of Montreal,,R,05/25/90,OCL,"$1,601,612",,"$1,601,612",1,"$20,388",4,,,1:59,"Drama, Art/For",,,Exclusive,
19921678,CON,"Cry In The Wild, A",,PG,06/01/90,,"$1,358,596",,"$1,358,596",30,"$93,120",3,,,1:21,"Act/Adv, Child/Fam",,,Limited,
19920463,EPI,Ghosts Can't Do It,,R,06/01/90,,"$25,690",,"$25,690",16,"$16,626",3,,,1:36,"Comedy, Sci/Fant",,,Regional,
19920550,EPI,Honeymoon Academy,,PG13,06/01/90,,"$97,706",,"$97,706",1,"$47,714",3,,,1:34,Rom Com,,,Limited,
19973934,ACA,Red Surf,,R,06/01/90,,"$13,136",,"$13,136",6,"$8,630",3,,,1:44,Susp/Th,,,Exclusive,
19921211,SON,Total Recall,,R,06/01/90,TRI,"$119,394,839","$141,900,000","$261,294,839",2060,"$25,533,700",3,4.70,3.30,1:53,"Sci/Fant, Act/Adv",,A-,Wide,
19920054,PAR,Another 48 Hours,,R,06/08/90,,"$80,818,974","$72,700,000","$153,518,974",2301,"$19,470,596",3,4.20,3.00,1:38,"Act/Adv, Comedy, Susp/Th",,A-,Wide,
19922030,ANG,How To Make Love To A Negro Without Getting Tired,,NR,06/08/90,,"$491,193",,"$491,193",3,"$26,494",3,,,1:37,"Art/For, Drama",,,Exclusive,
19921422,SON,"Adventures Of Milo & Otis, The-Reissue",,G,06/15/90,COL,"$10,351,534",,"$10,351,534",914,"$1,708,915",3,6.10,3.30,1:16,"Child/Fam, Act/Adv, Art/For",,,Wide,
19920324,DIS,Dick Tracy,,PG,06/15/90,TOU,"$103,928,431","$59,000,000","$162,928,431",2332,"$22,543,911",3,4.60,3.00,1:45,"Sci/Fant, Act/Adv",,B+,Wide,
19921938,WB,Gremlins II-The New Batch,,PG13,06/15/90,AMB,"$41,482,207","$107,000,000","$148,482,207",2075,"$9,702,804",3,4.30,2.90,1:46,"Comedy, Sci/Fant",,B+,Wide,
20071339,IFX,My Uncle's Legacy,,NR,06/15/90,,,,,,,3,,,,"Art/For, Drama",,,Exclusive,
19920111,DIS,Betsy's Wedding,,R,06/22/90,TOU,"$19,740,070","$1,679,480","$21,419,550",1048,"$4,662,488",3,4.20,2.90,1:34,Rom Com,,B,Wide,
19922288,ORI,May Fools,,R,06/22/90,OCL,"$1,576,702",,"$1,576,702",1,"$20,078",3,,,1:48,"Art/For, Drama",,,Exclusive,
19922318,GOL,"Misadventures Of Mr. Wilt, The",,R,06/22/90,,"$113,014",,"$113,014",1,"$11,037",3,,,1:32,Comedy,,,Exclusive,NYC
19921020,ORI,Robocop II,,R,06/22/90,,"$45,681,173","$10,836,668","$56,517,841",1768,"$14,145,411",3,3.20,2.40,1:57,"Sci/Fant, Act/Adv",,B-,Wide,
19920295,PAR,Days Of Thunder,,PG13,06/27/90,,"$82,670,733","$75,300,000","$157,970,733",2307,"$15,490,445",3,5.30,3.50,1:48,"Act/Adv, Sports",,A,Wide,
19920460,UNI,Ghost Dad,,PG,06/29/90,,"$24,707,633",,"$24,707,633",1213,"$4,803,480",3,5.10,3.20,1:24,"Comedy, Sci/Fant, Urb/Eth",,A-,Wide,
19920326,FOX,Die Hard II,,R,07/04/90,,"$115,294,526","$122,500,000","$237,794,526",2150,"$21,744,661",3,5.30,3.60,2:04,"Act/Adv, Susp/Th",70,A,Wide,
19923080,UNI,Jetsons-The Movie,,G,07/06/90,,"$20,305,841","$40,412","$20,346,253",1562,"$5,029,640",3,4.00,2.50,1:17,"Anim, Child/Fam",,,Wide,
19922860,FOX,"Adventures Of Ford Fairlane, The",,R,07/11/90,,"$21,413,502",,"$21,413,502",1245,"$6,374,391",3,3.40,2.30,1:36,"Comedy, Act/Adv, Susp/Th",,B,Wide,
19920459,PAR,Ghost,,PG13,07/13/90,,"$217,631,306","$288,100,000","$505,731,306",1101,"$12,191,540",3,17.90,11.00,2:07,"Drama, Sci/Fant",,A,Wide,
19922116,DIS,Jungle Book-Reissue 90,,G,07/13/90,DSA,"$44,645,619","$67,800,000","$112,445,619",1901,"$7,708,029",3,5.80,3.70,1:18,"Anim, Child/Fam",,,Wide,
19922178,MK2,Life Is A Long Quiet River,,NR,07/13/90,,"$194,456",,"$194,456",1,"$23,679",3,,,1:35,"Art/For, Comedy",,,Exclusive,
19920970,WB,Quick Change,,R,07/13/90,,"$15,260,154","$1,384,520","$16,644,674",1595,"$4,700,960",3,3.20,2.20,1:28,Comedy,,B,Wide,
19920062,DIS,Arachnophobia,,PG13,07/18/90,AMB,"$48,430,695","$31,699,383","$80,130,078",1479,"$8,045,760",3,6.00,3.70,1:49,"Horror, Comedy",,B+,Wide,
19920443,SON,"Freshman, The",,PG,07/20/90,TRI,"$21,460,601","$151,280","$21,611,881",6,"$205,876",3,,,1:43,Comedy,,B+,Exclusive,NYC-LA-Toronto
19920819,ORI,Navy SEALS,,R,07/20/90,,"$25,094,456",,"$25,094,456",1341,"$6,543,832",3,3.80,2.60,1:53,"Act/Adv, War",,A-,Wide,
19921244,MIR,"Unbelievable Truth, The",,R,07/20/90,,"$546,541",,"$546,541",2,"$26,044",3,,,1:30,"Drama, Dark Com",,,Exclusive,NYC
19923126,NL,Chicago Joe & The Showgirl,,R,07/27/90,,"$85,395",,"$85,395",6,"$14,979",3,,,1:43,"Drama, Susp/Th",,,Exclusive,NYC-LA-Seattle
19920944,WB,Presumed Innocent,,R,07/27/90,,"$86,303,188","$86,300,000","$172,603,188",1349,"$11,718,981",3,7.40,4.70,2:07,Susp/Th,,A-,Wide,
19920954,UNI,Problem Child,,PG,07/27/90,IMG,"$53,503,447",,"$53,503,447",1714,"$10,026,900",3,5.30,3.50,1:22,"Comedy, Child/Fam",,A-,Wide,
19921340,FOX,Young Guns II,,PG13,08/01/90,MC,"$43,433,500","$7,029,126","$50,462,626",1770,"$8,017,438",3,5.40,3.40,1:45,"Western, Act/Adv, Period",,A-,Wide,
19921742,DIS,Ducktales: The Movie-Treasure of the Lost Lamp,,G,08/03/90,DIS,"$18,115,724","$13,834,184","$31,949,908",1549,"$3,870,366",3,4.70,2.70,1:13,"Anim, Child/Fam",,,Wide,
19920776,UNI,Mo' Better Blues,,R,08/03/90,,"$16,153,593",,"$16,153,593",544,"$4,387,360",3,3.70,2.60,2:07,"Music, Drama, Urb/Eth",,A,Wide,
19922946,MAJ,Twisted Obsession,,R,08/03/90,,"$7,125",,"$7,125",2,"$7,125",3,,,1:49,"Art/For, Susp/Th",,,Exclusive,
19922947,GRE,Twister - GRE,,PG13,08/08/90,,"$33,455",,"$33,455",2,"$9,864",3,,,1:34,"Comedy, Drama",,,Exclusive,
19920024,SON,Air America,,R,08/10/90,TRI,"$31,053,601","$1,875,319","$32,928,920",1902,"$8,064,480",3,3.90,2.50,1:52,"Act/Adv, Comedy, War",,B,Wide,
19920418,SON,Flatliners,,R,08/10/90,COL,"$61,489,265","$1,815,096","$63,304,361",1319,"$10,034,685",3,6.10,3.80,1:51,"Sci/Fant, Drama, Susp/Th",,B+,Wide,
19921241,PAR,"Two Jakes, The",,R,08/10/90,,"$10,005,969",,"$10,005,969",1206,"$3,729,149",3,2.70,1.80,2:17,"Susp/Th, Drama",,C+,Wide,
19923153,FOX,Exorcist III-The Legion,,R,08/17/90,MC,"$26,098,824","$117,804","$26,216,628",1288,"$9,312,219",3,2.80,2.00,1:50,Horror,,C,Wide,
19920799,WB,My Blue Heaven,,PG13,08/17/90,,"$23,591,472","$2,688,599","$26,280,071",1859,"$6,207,092",3,3.80,2.50,1:35,Comedy,,B-,Wide,
19921169,DIS,Taking Care Of Business,,R,08/17/90,HOL,"$20,005,435","$4,429,182","$24,434,617",1074,"$3,620,054",3,5.50,3.40,1:43,Comedy,,A-,Wide,
19921310,GOL,Wild At Heart,,R,08/17/90,,"$14,560,247","$3,026,849","$17,587,096",532,"$2,913,764",3,5.00,3.30,2:05,Drama,,,Wide,
19920963,NL,Pump Up The Volume,,R,08/22/90,,"$11,541,758",,"$11,541,758",799,"$1,601,489",3,7.20,3.90,1:45,Drama,,,Wide,
19920022,AVE,"After Dark, My Sweet",,R,08/24/90,,"$2,678,414",,"$2,678,414",30,"$244,919",3,,,1:54,"Drama, Susp/Th",,,Limited,
19920025,WB,Akira Kurosawa's Dreams,,PG,08/24/90,,"$1,963,207","$12,650,921","$14,614,128",7,"$103,938",3,,,2:00,"Art/For, Drama",,,Exclusive,
19920292,UNI,Darkman,,R,08/24/90,,"$33,878,502",,"$33,878,502",1786,"$8,054,860",3,4.20,3.00,1:35,"Sci/Fant, Act/Adv",,C+,Wide,
19920321,MGM,Delta Force II,,R,08/24/90,,"$6,725,343",,"$6,725,343",908,"$1,854,379",3,3.60,2.60,1:50,Act/Adv,11,,Wide,
19922049,ARI,"Icicle Thief, The",,NR,08/24/90,,"$1,231,622",,"$1,231,622",1,"$20,809",3,,,1:30,"Art/For, Comedy",,,Exclusive,
19922179,SIL,Life Is Cheap... But Toliet Paper Is Expensive,,NR,08/24/90,,"$98,226",,"$98,226",1,"$9,879",3,,,,"Comedy, Susp/Th",,,Exclusive,
19920749,EPI,Men At Work,,PG13,08/24/90,,"$16,247,964",,"$16,247,964",962,"$3,184,311",3,5.10,3.50,1:38,Comedy,,,Wide,
19922762,FOX,"Sound Of Music, The-Reissue",,G,08/24/90,,"$204,677",,"$204,677",2,"$30,108",3,,,2:54,"Music, Bio",,,Exclusive,
19920663,MIR,"Lemon Sisters, The",,PG13,08/31/90,,"$3,473,905",,"$3,473,905",588,"$2,122,066",4,1.60,1.60,1:33,Comedy,,,Wide,
19978009,UTY,"Shrimp On The Barbie, The",,PG13,08/31/90,,"$458,996","$1,465","$460,461",128,"$289,313",4,,,1:26,Comedy,,,Limited,
19921891,CON,Full Fathom Five,,PG,09/07/90,,"$313,214",,"$313,214",,,3,,,1:22,Act/Adv,,,Limited,
19922737,CON,Slumber Party Massacre III,,R,09/07/90,,"$1,242,995",,"$1,242,995",81,"$270,135",3,,,1:17,Horror,,,Limited,
19920309,MGM,Death Warrant,,R,09/14/90,,"$16,853,487","$9,113","$16,862,600",1089,"$5,019,902",3,3.40,2.60,1:30,"Act/Adv, Susp/Th",,,Wide,
19920427,NL,Fools Of Fortune,,PG13,09/14/90,,"$83,490",,"$83,490",3,"$11,422",3,,,1:44,"Art/For, Drama",,,Exclusive,
19920504,MIR,Hardware,,R,09/14/90,,"$5,728,953",,"$5,728,953",695,"$2,557,498",3,2.20,1.90,1:34,"Art/For, Horror, Sci/Fant",,,Wide,
19920755,NL,Metropolitan,,PG13,09/14/90,,"$2,938,208","$1,731,506","$4,669,714",1,"$46,663",3,,,1:38,"Drama, Rom Com",,,Exclusive,
19920932,SON,Postcards From The Edge,,R,09/14/90,COL,"$37,804,453","$1,293,980","$39,098,433",1013,"$7,871,856",3,,,1:41,"Comedy, Drama",,A-,Limited,NYC-LA-Toronto
19922580,CON,"Rain Killer, The",,R,09/14/90,,"$1,696,066",,"$1,696,066",106,"$284,186",3,,,1:33,Susp/Th,,,Limited,
19921128,ORI,State Of Grace,,R,09/14/90,,"$1,911,542","$315,453","$2,226,995",14,"$179,927",3,,,2:14,"Drama, Susp/Th",,,Limited,
